,lat,long,alt,bssid,duplicated,signal_strength
45150,59.349942799999994,18.069990100000002,0.0,eduroam,False,-83.22222222222223
45173,59.349914399999996,18.0699662,0.0,eduroam,False,-84.0
45204,59.349865799999996,18.0689703,62.0,eduroam,False,-79.4
45239,59.3500084,18.068813199999997,66.0,eduroam,False,-80.16666666666667
45275,59.35015920000001,18.0686935,78.0,eduroam,False,-86.66666666666667
45311,59.350287699999996,18.0684721,75.0,eduroam,False,-87.83333333333333
45363,59.350421,18.0683182,64.0,eduroam,False,-84.85714285714286
45437,59.3504879,18.068160199999998,69.0,eduroam,False,-83.75
45645,59.350472399999994,18.066941399999997,47.0,eduroam,False,-88.0
45693,59.3503791,18.066709200000002,47.0,eduroam,False,-86.75
45723,59.350107900000005,18.0661005,60.0,eduroam,False,-80.27272727272727
45782,59.350207700000006,18.0661875,0.0,eduroam,False,-83.16666666666667
45801,59.3501266,18.066317,0.0,eduroam,False,-81.625
45888,59.346459499999995,18.0719706,47.0,eduroam,False,-85.125
45926,59.3465392,18.0722458,47.0,eduroam,False,-82.7
45972,59.3466167,18.0724991,51.0,eduroam,False,-85.5625
46026,59.346630299999994,18.0727822,47.0,eduroam,False,-87.125
46074,59.3466338,18.073048800000002,43.0,eduroam,False,-87.8125
46116,59.346706299999994,18.0731228,41.0,eduroam,False,-86.8125
46159,59.346900500000004,18.073299300000002,38.0,eduroam,False,-85.0625
46204,59.3469964,18.0734142,47.0,eduroam,False,-87.05555555555556
46246,59.34720600000001,18.0735569,62.0,eduroam,False,-84.77777777777777
46284,59.3473123,18.0736753,61.0,eduroam,False,-89.6
46315,59.3474657,18.0736837,65.0,eduroam,False,-86.08333333333333
46347,59.3475365,18.0738406,64.0,eduroam,False,-85.66666666666667
46382,59.34759449999999,18.073894199999998,65.0,eduroam,False,-87.16666666666667
46415,59.3476939,18.0740051,71.0,eduroam,False,-87.91666666666667
46448,59.3477569,18.074070300000002,69.0,eduroam,False,-86.22222222222223
46479,59.3478566,18.074137399999998,64.0,eduroam,False,-87.28571428571429
46521,59.347956599999996,18.0742161,67.0,eduroam,False,-85.22222222222223
46566,59.34779,18.074614,61.0,eduroam,False,-79.4
46590,59.3479799,18.0746173,0.0,eduroam,False,-72.8
46619,59.3479576,18.0745706,0.0,eduroam,False,-83.0
46630,59.34796850000001,18.0745833,0.0,eduroam,False,-86.0
46654,59.347901199999995,18.0744213,63.0,eduroam,False,-83.33333333333333
46689,59.34796239999999,18.074327399999998,0.0,eduroam,False,-83.9090909090909
46737,59.3479655,18.074295499999998,0.0,eduroam,False,-84.13333333333334
46786,59.348180500000005,18.073731100000003,68.0,eduroam,False,-84.1
46818,59.3482184,18.0735828,63.0,eduroam,False,-87.44444444444444
46849,59.348295400000005,18.073491,65.0,eduroam,False,-83.88888888888889
46880,59.3484106,18.073477399999998,65.0,eduroam,False,-81.125
46916,59.348660200000005,18.0734384,58.0,eduroam,False,-81.55555555555556
46963,59.3488129,18.0734068,60.0,eduroam,False,-84.16666666666667
47005,59.348713399999994,18.0729823,0.0,eduroam,False,-83.3
47053,59.3488881,18.0729988,0.0,eduroam,False,-83.0
47091,59.3489546,18.073000399999998,0.0,eduroam,False,-84.23076923076923
47129,59.3489067,18.0728979,0.0,eduroam,False,-84.1
47165,59.348903500000006,18.0728938,0.0,eduroam,False,-81.88888888888889
47200,59.349365,18.0734508,55.0,eduroam,False,-82.8125
47237,59.3487899,18.0726741,0.0,eduroam,False,-80.2
47269,59.3487925,18.0727213,0.0,eduroam,False,-87.9
47300,59.34931039999999,18.073235399999998,56.0,eduroam,False,-85.6
47338,59.3493615,18.0729287,54.0,eduroam,False,-87.0
47365,59.3493863,18.072644399999998,52.0,eduroam,False,-84.0
47383,59.349247899999995,18.071505300000002,62.0,eduroam,False,-79.25
47421,59.3491595,18.070633800000003,57.0,eduroam,False,-90.0
47440,59.3491814,18.0703973,52.0,eduroam,False,-91.57142857142857
47470,59.349268099999996,18.0701947,50.0,eduroam,False,-90.63636363636364
47512,59.349416399999996,18.0700577,51.0,eduroam,False,-87.22222222222223
47553,59.349489,18.0691595,54.0,eduroam,False,-86.85714285714286
47589,59.349453000000004,18.068587100000002,66.0,eduroam,False,-90.0
47622,59.349628700000004,18.0689264,0.0,eduroam,False,-90.0
47627,59.349549800000005,18.068055100000002,61.0,eduroam,False,-85.28571428571429
47648,59.3499181,18.0671285,58.0,eduroam,False,-87.06666666666666
47704,59.3498454,18.0668283,60.0,eduroam,False,-85.375
47739,59.349787199999994,18.0665583,63.0,eduroam,False,-86.0
47773,59.3498764,18.0665573,0.0,eduroam,False,-80.76923076923077
47815,59.349858700000006,18.066597100000003,0.0,eduroam,False,-79.3529411764706
47854,59.3498603,18.066631899999997,0.0,eduroam,False,-82.0
47899,59.3498397,18.066323399999998,0.0,eduroam,False,-85.71428571428571
47919,59.349832400000004,18.0663386,0.0,eduroam,False,-81.25
47936,59.3498379,18.0663199,0.0,eduroam,False,-80.66666666666667
47955,59.349835899999995,18.0663147,0.0,eduroam,False,-80.9090909090909
47987,59.34822420000001,18.0698576,0.0,eduroam,False,-88.11111111111111
48033,59.3482051,18.069851,0.0,eduroam,False,-87.0
48074,59.348223899999994,18.0699949,0.0,eduroam,False,-85.0
48110,59.348216,18.069982100000004,0.0,eduroam,False,-84.9
48154,59.34825849999999,18.0697814,0.0,eduroam,False,-84.0
48207,59.3478122,18.0708251,85.0,eduroam,False,-83.64285714285714
48260,59.3473203,18.0713544,65.0,eduroam,False,-80.85714285714286
48291,59.347142500000004,18.0713807,56.0,eduroam,False,-81.0
48319,59.3470029,18.0715206,62.0,eduroam,False,-87.0
48351,59.346884499999994,18.0716833,57.0,eduroam,False,-89.16666666666667
48378,59.3467521,18.071877899999997,53.0,eduroam,False,-90.75
48419,59.3466165,18.0720147,50.0,eduroam,False,-89.27272727272727
48504,59.34643520000001,18.0718784,44.0,eduroam,False,-83.5
48544,59.346236,18.071844100000003,50.0,eduroam,False,-89.5
48582,59.34607239999999,18.0716789,51.0,eduroam,False,-88.75
48617,59.34600079999999,18.0715022,43.0,eduroam,False,-88.66666666666667
49503,59.344013000000004,18.0703591,39.0,eduroam,False,-90.0
49543,59.344243000000006,18.0705125,36.0,eduroam,False,-90.0
49735,59.344890799999995,18.071272,52.0,eduroam,False,-94.0
49766,59.345068700000006,18.071314899999997,54.0,eduroam,False,-94.0
49929,59.34606899999999,18.0716293,49.0,eduroam,False,-88.5
49948,59.34606070000001,18.0716072,52.0,eduroam,False,-89.0
49957,59.348388899999996,18.0723366,0.0,eduroam,False,-85.64285714285714
49999,59.3482524,18.073124399999998,70.0,eduroam,False,-84.70588235294117
50045,59.34823860000001,18.0733055,65.0,eduroam,False,-84.33333333333333
50131,59.348237100000006,18.0737717,59.0,eduroam,False,-80.875
50172,59.348503099999995,18.0743158,0.0,eduroam,False,-78.11538461538461
50283,59.34846429999999,18.0743387,0.0,eduroam,False,-74.06666666666666
50359,59.348302399999994,18.0743646,70.0,eduroam,False,-72.96428571428571
50513,59.34851020000001,18.0745212,0.0,eduroam,False,-70.54545454545455
50569,59.348505200000005,18.0742737,0.0,eduroam,False,-73.75
50624,59.3485571,18.074146799999998,57.0,eduroam,False,-73.12
50742,59.34854870000001,18.0744771,0.0,eduroam,False,-72.91666666666667
50789,59.3485538,18.0744604,0.0,eduroam,False,-73.58333333333333
50843,59.34855279999999,18.074444699999997,0.0,eduroam,False,-74.46153846153847
50898,59.3485483,18.074447,0.0,eduroam,False,-75.35714285714286
50947,59.3485569,18.0745018,0.0,eduroam,False,-73.84615384615384
51006,59.348562300000005,18.0741951,57.0,eduroam,False,-72.18181818181819
51063,59.348563500000004,18.0742036,58.0,eduroam,False,-74.65384615384616
51175,59.3485489,18.074412699999996,0.0,eduroam,False,-76.15384615384616
51232,59.3485588,18.0744666,0.0,eduroam,False,-74.16666666666667
51280,59.3485567,18.0744853,0.0,eduroam,False,-72.45454545454545
51340,59.3485527,18.074488199999998,0.0,eduroam,False,-74.0
51404,59.34854789999999,18.0743582,0.0,eduroam,False,-72.83333333333333
51459,59.3485336,18.0746277,0.0,eduroam,False,-74.12
51517,59.3485544,18.0744954,0.0,eduroam,False,-74.46153846153847
51571,59.348558600000004,18.0744605,0.0,eduroam,False,-74.42857142857143
51624,59.348552100000006,18.0744194,0.0,eduroam,False,-73.91666666666667
51688,59.3485024,18.074537600000003,0.0,eduroam,False,-74.28571428571429
51753,59.348474200000005,18.0745948,0.0,eduroam,False,-78.75
51821,59.34845179999999,18.0744888,0.0,eduroam,False,-74.0
51886,59.34855699999999,18.0744051,0.0,eduroam,False,-76.75
51955,59.348522499999994,18.0742357,0.0,eduroam,False,-75.86666666666666
52021,59.3484829,18.074326899999996,0.0,eduroam,False,-76.33333333333333
52087,59.34872729999999,18.0746397,63.0,eduroam,False,-76.27586206896552
52226,59.3485441,18.0743161,0.0,eduroam,False,-74.71428571428571
52290,59.3485675,18.0741006,0.0,eduroam,False,-77.07142857142857
52352,59.348459899999995,18.0744358,0.0,eduroam,False,-77.06666666666666
52415,59.3484364,18.0742913,0.0,eduroam,False,-76.14285714285714
52466,59.3485618,18.0740509,60.0,eduroam,False,-82.9
52504,59.3485206,18.0739106,58.0,eduroam,False,-83.0
52535,59.34853879999999,18.0740147,58.0,eduroam,False,-87.625
52597,59.3483304,18.074412300000002,0.0,eduroam,False,-85.25
52622,59.34832120000001,18.074368300000003,0.0,eduroam,False,-84.5
52654,59.3483116,18.0743663,0.0,eduroam,False,-85.8
52689,59.348322499999995,18.0743836,0.0,eduroam,False,-81.0
52723,59.3483206,18.0744389,0.0,eduroam,False,-92.0
52743,59.348545200000004,18.0740147,59.0,eduroam,False,-87.5
52769,59.3485465,18.0740193,58.0,eduroam,False,-79.54545454545455
52834,59.3483285,18.074306699999998,0.0,eduroam,False,-79.83333333333333
52869,59.348574600000006,18.074189399999998,0.0,eduroam,False,-81.06666666666666
52934,59.3486074,18.0743273,68.0,eduroam,False,-82.28571428571429
53003,59.3483782,18.0738707,0.0,eduroam,False,-85.16666666666667
53059,59.3482894,18.0740207,78.0,eduroam,False,-84.0909090909091
53144,59.3485196,18.074197,70.0,eduroam,False,-79.46875
53280,59.348462100000006,18.074479800000002,0.0,eduroam,False,-74.86666666666666
53337,59.348523,18.074331899999997,0.0,eduroam,False,-74.86666666666666
53394,59.348540500000006,18.0743359,0.0,eduroam,False,-75.53846153846153
53451,59.3485415,18.074374399999996,0.0,eduroam,False,-76.16666666666667
53498,59.3485416,18.074288100000004,0.0,eduroam,False,-75.32
53548,59.348548,18.074435600000005,0.0,eduroam,False,-75.0
53598,59.3485391,18.074391199999997,0.0,eduroam,False,-75.23076923076923
53649,59.3485432,18.074279500000003,0.0,eduroam,False,-76.72727272727273
53700,59.348545400000006,18.0742958,0.0,eduroam,False,-75.08333333333333
53750,59.3485576,18.074469699999998,0.0,eduroam,False,-75.53846153846153
53797,59.348537199999996,18.0742989,0.0,eduroam,False,-75.91666666666667
53841,59.3485358,18.0743152,0.0,eduroam,False,-72.45454545454545
53883,59.3485272,18.074432100000003,0.0,eduroam,False,-73.81818181818181
53930,59.3485289,18.074426000000003,0.0,eduroam,False,-76.34615384615384
54035,59.3485412,18.0743851,0.0,eduroam,False,-74.41666666666667
54086,59.348552000000005,18.0745593,0.0,eduroam,False,-76.07692307692308
54137,59.34855039999999,18.074437600000003,0.0,eduroam,False,-76.0
54187,59.3485463,18.0743035,0.0,eduroam,False,-75.85714285714286
54236,59.348729500000005,18.0743984,70.0,eduroam,False,-75.12
54340,59.348544700000005,18.0743633,0.0,eduroam,False,-74.75
54388,59.348535399999996,18.0742486,0.0,eduroam,False,-71.81818181818181
54437,59.3485416,18.0743028,0.0,eduroam,False,-75.32
54487,59.3485336,18.0743535,0.0,eduroam,False,-74.12
54536,59.348719700000004,18.0745608,70.0,eduroam,False,-75.15789473684211
54693,59.3485443,18.0743633,0.0,eduroam,False,-75.66666666666667
54747,59.34853149999999,18.074336600000002,0.0,eduroam,False,-77.21428571428571
54798,59.3485402,18.0742874,0.0,eduroam,False,-75.92307692307692
54849,59.348547100000005,18.0743702,0.0,eduroam,False,-73.63636363636364
54900,59.348545900000005,18.0745078,0.0,eduroam,False,-74.76923076923077
54951,59.348540899999996,18.0743197,0.0,eduroam,False,-75.42857142857143
55016,59.349762899999995,18.06643,0.0,eduroam,False,-80.25
55041,59.349757200000006,18.0664642,0.0,eduroam,False,-82.26666666666667
55078,59.3497468,18.0664207,0.0,eduroam,False,-79.14285714285714
55115,59.349757999999994,18.0663983,0.0,eduroam,False,-77.4
55151,59.349752,18.066411399999996,0.0,eduroam,False,-74.91666666666667
55182,59.3497608,18.0663288,0.0,eduroam,False,-70.72727272727273
55214,59.34976089999999,18.066303100000003,0.0,eduroam,False,-72.92857142857143
55266,59.349693200000004,18.066289899999997,0.0,eduroam,False,-74.85714285714286
55289,59.34970870000001,18.0663386,0.0,eduroam,False,-72.5
55312,59.3496666,18.066273199999998,0.0,eduroam,False,-76.6
55344,59.3496621,18.0662798,0.0,eduroam,False,-79.66666666666667
55370,59.3495989,18.0662492,0.0,eduroam,False,-78.66666666666667
55416,59.349641399999996,18.0662556,0.0,eduroam,False,-73.28571428571429
55440,59.349613,18.066245199999997,0.0,eduroam,False,-76.28571428571429
55457,59.3495608,18.066257399999998,0.0,eduroam,False,-80.33333333333333
55476,59.34959820000001,18.066319500000002,0.0,eduroam,False,-78.46666666666667
55518,59.3495702,18.0663841,0.0,eduroam,False,-79.5
55536,59.349586800000004,18.066351100000002,0.0,eduroam,False,-75.0
55553,59.349574200000006,18.066384399999997,0.0,eduroam,False,-72.25
55566,59.3495619,18.066341100000002,0.0,eduroam,False,-73.2
55584,59.3495845,18.066262899999998,0.0,eduroam,False,-86.0
55595,59.3495853,18.0663687,0.0,eduroam,False,-80.75
55607,59.3499479,18.066270899999996,48.0,eduroam,False,-78.55555555555556
55636,59.349571600000004,18.0664318,0.0,eduroam,False,-74.33333333333333
55649,59.349560600000004,18.0662521,0.0,eduroam,False,-72.33333333333333
55663,59.349559400000004,18.0662222,0.0,eduroam,False,-74.16666666666667
55680,59.3495843,18.066237,0.0,eduroam,False,-73.71428571428571
55703,59.3495784,18.0661838,0.0,eduroam,False,-77.44444444444444
55736,59.3496316,18.0661543,0.0,eduroam,False,-77.42857142857143
55765,59.349405299999994,18.066674300000003,62.0,eduroam,False,-84.42857142857143
55784,59.3494683,18.066825100000003,55.0,eduroam,False,-83.66666666666667
55817,59.3495509,18.0670165,53.0,eduroam,False,-80.77777777777777
55848,59.3496647,18.0672889,59.0,eduroam,False,-77.125
55873,59.349843500000006,18.0674508,52.0,eduroam,False,-71.0
55899,59.349819999999994,18.0663867,0.0,eduroam,False,-84.14285714285714
55921,59.3498345,18.0664013,0.0,eduroam,False,-82.4
55938,59.3498428,18.0663138,0.0,eduroam,False,-79.5
55954,59.3499105,18.0664224,0.0,eduroam,False,-81.0
55981,59.3499081,18.0665057,0.0,eduroam,False,-76.91666666666667
56024,59.350118200000004,18.0668086,0.0,eduroam,False,-78.0
56046,59.3501324,18.0667836,0.0,eduroam,False,-82.875
56101,59.3499938,18.0666163,0.0,eduroam,False,-82.0
56140,59.346339799999996,18.0720862,51.0,eduroam,False,-83.75
56195,59.3465343,18.0724445,43.0,eduroam,False,-84.83333333333333
56254,59.346668900000004,18.072826199999998,52.0,eduroam,False,-84.84615384615384
56318,59.346721900000006,18.0731513,48.0,eduroam,False,-88.33333333333333
56365,59.3467914,18.0732612,52.0,eduroam,False,-87.22222222222223
56424,59.3469206,18.0733332,53.0,eduroam,False,-81.83561643835617
56657,59.346604799999994,18.073744,60.0,eduroam,False,-79.80555555555556
56780,59.3467485,18.073741199999997,0.0,eduroam,False,-79.0
56829,59.3467459,18.0737552,0.0,eduroam,False,-78.0
56884,59.346703299999994,18.0741066,0.0,eduroam,False,-75.9375
56933,59.3467246,18.0737753,0.0,eduroam,False,-77.5
56997,59.3467228,18.073721799999998,0.0,eduroam,False,-81.31818181818181
57057,59.346734700000006,18.073714600000002,0.0,eduroam,False,-82.73684210526316
57117,59.34673860000001,18.073608800000002,0.0,eduroam,False,-83.05882352941177
57176,59.346728500000005,18.0735374,0.0,eduroam,False,-83.0625
57222,59.3469595,18.073718399999997,0.0,eduroam,False,-86.07692307692308
57260,59.34679860000001,18.0736665,0.0,eduroam,False,-87.08333333333333
57298,59.346622100000005,18.0734825,61.0,eduroam,False,-83.92307692307692
57335,59.34678100000001,18.0740805,66.0,eduroam,False,-78.45454545454545
57381,59.346852500000004,18.0739637,54.0,eduroam,False,-76.22222222222223
57418,59.346851199999996,18.0739564,55.0,eduroam,False,-81.1875
57521,59.3466907,18.073655600000002,0.0,eduroam,False,-84.5
57567,59.346710800000004,18.0736001,0.0,eduroam,False,-83.11764705882354
57611,59.34674079999999,18.0736237,0.0,eduroam,False,-77.96428571428571
57644,59.34708739999999,18.0737117,59.0,eduroam,False,-84.61538461538461
57677,59.347258999999994,18.073429100000002,65.0,eduroam,False,-84.88235294117646
57719,59.34734470000001,18.0731581,62.0,eduroam,False,-83.95238095238095
57777,59.34749,18.073259600000004,61.0,eduroam,False,-88.0
57832,59.3476558,18.0734113,60.0,eduroam,False,-87.7
57886,59.3478299,18.0735134,57.0,eduroam,False,-82.62264150943396
57998,59.3478931,18.073283399999998,64.0,eduroam,False,-78.55555555555556
58058,59.347879799999994,18.0731061,61.0,eduroam,False,-78.14285714285714
58151,59.3477407,18.0731003,0.0,eduroam,False,-77.1923076923077
58245,59.3477755,18.0731168,0.0,eduroam,False,-79.125
58295,59.3477654,18.0730733,0.0,eduroam,False,-78.93333333333334
58338,59.34776479999999,18.073091199999997,0.0,eduroam,False,-76.71428571428571
58395,59.347766099999994,18.0730837,0.0,eduroam,False,-77.7
58455,59.3478407,18.0729929,0.0,eduroam,False,-77.8
58516,59.34792579999999,18.0724724,0.0,eduroam,False,-80.20833333333333
58580,59.3479203,18.072506699999998,0.0,eduroam,False,-79.33333333333333
58638,59.3477943,18.0726523,0.0,eduroam,False,-74.6
58695,59.34782270000001,18.072982,0.0,eduroam,False,-73.13333333333334
58749,59.3478299,18.073059,0.0,eduroam,False,-82.62264150943396
58791,59.34779820000001,18.0731206,0.0,eduroam,False,-79.13333333333334
58833,59.347806799999994,18.0731537,0.0,eduroam,False,-74.85714285714286
58880,59.347812,18.073163,0.0,eduroam,False,-77.5
58939,59.348830500000005,18.072567499999998,70.0,eduroam,False,-84.375
59013,59.3486951,18.072446799999998,69.0,eduroam,False,-82.81818181818181
59066,59.3485149,18.0723936,63.0,eduroam,False,-84.75
59122,59.3483255,18.072368,71.0,eduroam,False,-87.3125
59163,59.348178000000004,18.0720869,84.0,eduroam,False,-86.92857142857143
59195,59.3483156,18.071691100000002,58.0,eduroam,False,-86.52173913043478
59220,59.3485994,18.0715527,58.0,eduroam,False,-82.66666666666667
59252,59.3488799,18.071333,61.0,eduroam,False,-86.84615384615384
59304,59.349245200000006,18.0705725,50.0,eduroam,False,-84.5
59347,59.349217700000004,18.0701625,53.0,eduroam,False,-95.0
59372,59.3492564,18.0699052,56.0,eduroam,False,-90.33333333333333
59414,59.349349200000006,18.06966,60.0,eduroam,False,-89.88888888888889
59452,59.349427299999995,18.0693525,55.0,eduroam,False,-89.5
59485,59.3495952,18.0691653,58.0,eduroam,False,-90.71428571428571
59524,59.349774100000005,18.0690087,54.0,eduroam,False,-90.42857142857143
59566,59.3496924,18.0684748,64.0,eduroam,False,-89.33333333333333
59605,59.349555200000005,18.068001000000002,67.0,eduroam,False,-87.0
59637,59.34976120000001,18.0678548,63.0,eduroam,False,-84.88888888888889
59667,59.34995210000001,18.0676855,61.0,eduroam,False,-83.5
59694,59.350052600000005,18.0672912,64.0,eduroam,False,-85.22222222222223
59728,59.35012439999999,18.0669412,65.0,eduroam,False,-84.52173913043478
59806,59.3498772,18.067041699999997,66.0,eduroam,False,-74.2
59828,59.3497936,18.0668258,65.0,eduroam,False,-78.71428571428571
59862,59.34980129999999,18.066953100000003,64.0,eduroam,False,-79.63636363636364
59895,59.349726100000005,18.066885199999998,64.0,eduroam,False,-85.125
59914,59.349619700000005,18.0667256,58.0,eduroam,False,-81.4
59929,59.3495649,18.0666512,43.0,eduroam,False,-78.2
59947,59.3495056,18.066478200000002,43.0,eduroam,False,-80.5
59965,59.3497056,18.066768600000003,49.0,eduroam,False,-80.75
59981,59.349642599999996,18.066762899999997,42.0,eduroam,False,-71.0
59996,59.3497171,18.0668275,45.0,eduroam,False,-74.75
60016,59.349698100000005,18.066755399999998,46.0,eduroam,False,-80.57142857142857
60037,59.3496938,18.066744500000002,46.0,eduroam,False,-79.66666666666667
60052,59.3496934,18.0667432,46.0,eduroam,False,-81.23809523809524
60068,59.3496933,18.066743300000002,46.0,eduroam,False,-80.57142857142857
60093,59.3496934,18.0667428,46.0,eduroam,False,-81.23809523809524
60116,59.3496934,18.066742899999998,46.0,eduroam,False,-81.23809523809524
60139,59.349693200000004,18.0667415,46.0,eduroam,False,-74.85714285714286
60160,59.34969399999999,18.0667432,46.0,eduroam,False,-78.5
60182,59.3496945,18.066744600000003,46.0,eduroam,False,-81.375
60208,59.3496954,18.0667469,46.0,eduroam,False,-82.88888888888889
60234,59.3496968,18.066750199999998,46.0,eduroam,False,-81.0
60255,59.3496976,18.0667512,46.0,eduroam,False,-81.33333333333333
60277,59.3496988,18.0667513,46.0,eduroam,False,-84.125
60299,59.3497628,18.066881600000002,48.0,eduroam,False,-80.5
60318,59.3497755,18.066889800000002,51.0,eduroam,False,-82.14285714285714
60336,59.34977729999999,18.0668833,52.0,eduroam,False,-83.22222222222223
60358,59.3497779,18.066884899999998,52.0,eduroam,False,-82.5
60379,59.349778500000006,18.0668858,52.0,eduroam,False,-81.6923076923077
60399,59.34977859999999,18.0668855,52.0,eduroam,False,-80.16666666666667
60419,59.3497789,18.0668853,52.0,eduroam,False,-80.57142857142857
60439,59.3497782,18.0668836,52.0,eduroam,False,-81.76190476190476
60455,59.3497782,18.066885100000004,52.0,eduroam,False,-81.76190476190476
60476,59.3497784,18.0668836,52.0,eduroam,False,-81.39285714285714
60500,59.349778,18.066882800000002,52.0,eduroam,False,-82.29411764705883
60524,59.3497782,18.0668829,52.0,eduroam,False,-81.76190476190476
60546,59.3497784,18.0668822,52.0,eduroam,False,-81.39285714285714
60565,59.349778,18.0668782,52.0,eduroam,False,-82.29411764705883
60589,59.3497784,18.0668781,52.0,eduroam,False,-81.39285714285714
60611,59.3497784,18.0668774,52.0,eduroam,False,-81.39285714285714
60631,59.3497783,18.0668771,52.0,eduroam,False,-79.2
60652,59.349778500000006,18.0668781,52.0,eduroam,False,-81.6923076923077
60673,59.349777,18.0668761,52.0,eduroam,False,-82.875
60695,59.3497731,18.0668648,53.0,eduroam,False,-80.0
60723,59.349767799999995,18.0668479,53.0,eduroam,False,-81.66666666666667
60754,59.34976410000001,18.066834699999998,54.0,eduroam,False,-78.2
60775,59.3497747,18.0667009,60.0,eduroam,False,-79.66666666666667
60795,59.3497048,18.066485600000004,73.0,eduroam,False,-81.5
60814,59.3497205,18.0665307,72.0,eduroam,False,-79.4
60833,59.349692299999994,18.0665913,76.0,eduroam,False,-79.76923076923077
60888,59.350764500000004,18.064482199999997,0.0,eduroam,False,-83.375
60919,59.349964899999996,18.0663057,0.0,eduroam,False,-80.84615384615384
60958,59.350010100000006,18.0661955,0.0,eduroam,False,-75.78571428571429
61001,59.3500123,18.066182100000002,0.0,eduroam,False,-74.44444444444444
61031,59.3500235,18.0662328,0.0,eduroam,False,-75.2
61061,59.35000529999999,18.0663893,0.0,eduroam,False,-74.5
61082,59.34989870000001,18.0665948,0.0,eduroam,False,-60.8
61101,59.3498675,18.0667734,0.0,eduroam,False,-66.25
61126,59.349830299999994,18.0668282,0.0,eduroam,False,-70.55555555555556
61151,59.3497941,18.066717800000003,0.0,eduroam,False,-78.06666666666666
61190,59.3498162,18.066629000000002,0.0,eduroam,False,-82.44444444444444
61223,59.34986020000001,18.0665709,0.0,eduroam,False,-76.9
61251,59.34999010000001,18.0664905,0.0,eduroam,False,-71.85714285714286
61272,59.350322899999995,18.066109,0.0,eduroam,False,-77.875
61294,59.350297,18.066117300000002,0.0,eduroam,False,-73.0
61313,59.350014,18.0659459,73.0,eduroam,False,-74.0
61342,59.3500679,18.0663323,65.0,eduroam,False,-85.66666666666667
61385,59.35014029999999,18.0666203,55.0,eduroam,False,-82.625
61438,59.3503909,18.0666585,51.0,eduroam,False,-82.85714285714286
61503,59.350541099999994,18.0670286,46.0,eduroam,False,-85.66666666666667
61588,59.35070579999999,18.067577899999996,58.0,eduroam,False,-89.75
61641,59.350709200000004,18.067814600000002,59.0,eduroam,False,-92.33333333333333
61709,59.3508081,18.0681603,56.0,eduroam,False,-93.0
61758,59.3508696,18.0682712,57.0,eduroam,False,-85.0
61779,59.3507708,18.068635699999998,57.0,eduroam,False,-91.0
61791,59.350773700000005,18.0689223,56.0,eduroam,False,-91.25
61814,59.3507917,18.0692158,51.0,eduroam,False,-90.5
61823,59.3509207,18.0695035,45.0,eduroam,False,-90.5
61839,59.350945499999995,18.069791199999997,42.0,eduroam,False,-92.0
61846,59.351058200000004,18.0697678,44.0,eduroam,False,-89.0
61857,59.3511626,18.0698651,38.0,eduroam,False,-80.0
61876,59.3513098,18.069914,41.0,eduroam,False,-71.5
61897,59.3513961,18.0702258,42.0,eduroam,False,-75.33333333333333
61917,59.3513843,18.0702721,44.0,eduroam,False,-79.66666666666667
61927,59.351387800000005,18.0702629,44.0,eduroam,False,-81.33333333333333
61937,59.351387,18.0702632,44.0,eduroam,False,-76.6
61958,59.351386399999996,18.070264899999998,45.0,eduroam,False,-84.63636363636364
61988,59.351702,18.070349800000002,43.0,eduroam,False,-88.2
62001,59.3516837,18.070254600000002,43.0,eduroam,False,-85.0
62011,59.3516094,18.0701436,47.0,eduroam,False,-85.0
62014,59.3516958,18.070213199999998,47.0,eduroam,False,-88.0
62026,59.351082999999996,18.0697945,0.0,eduroam,False,-88.0
62045,59.351695299999996,18.0702137,47.0,eduroam,False,-72.0
62058,59.3515498,18.0702123,53.0,eduroam,False,-78.0
62071,59.3514341,18.0700055,56.0,eduroam,False,-82.6
62089,59.3513506,18.0696737,58.0,eduroam,False,-83.0
62100,59.3514024,18.0694892,49.0,eduroam,False,-87.33333333333333
62109,59.3515659,18.069343300000003,44.0,eduroam,False,-87.625
62130,59.3515723,18.069440399999998,0.0,eduroam,False,-86.75
62142,59.3520676,18.0679954,21.0,eduroam,False,-84.8
62157,59.3522601,18.0677765,27.0,eduroam,False,-80.0
62171,59.3522248,18.0675802,0.0,eduroam,False,-81.14285714285714
62199,59.3520697,18.0673887,38.0,eduroam,False,-83.85714285714286
62230,59.3520238,18.067149899999997,39.0,eduroam,False,-87.0
62257,59.3520081,18.0668916,43.0,eduroam,False,-89.625
62300,59.3519397,18.0666978,47.0,eduroam,False,-89.0
62361,59.3518169,18.0665755,50.0,eduroam,False,-89.33333333333333
62413,59.351673600000005,18.0665006,47.0,eduroam,False,-88.16666666666667
62468,59.351528099999996,18.0664925,45.0,eduroam,False,-85.2
62535,59.35141899999999,18.0666806,49.0,eduroam,False,-82.0
62601,59.351311800000005,18.066793,51.0,eduroam,False,-84.0
62663,59.35118979999999,18.0669831,51.0,eduroam,False,-83.75
62730,59.35104499999999,18.0672216,50.0,eduroam,False,-89.71428571428571
62794,59.3508995,18.067242899999997,53.0,eduroam,False,-91.5
62871,59.350780099999994,18.0669748,48.0,eduroam,False,-91.66666666666667
62961,59.350607600000004,18.0670712,50.0,eduroam,False,-92.0
63017,59.3505083,18.0668464,51.0,eduroam,False,-86.0
